sale_id,sale_date,product_name,category_name,store_name,country,quantity,price,revenue,claim_status,month,quarter,year,store_performance,price_category
OID-60497,2023-12-23,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-60498,2023-12-23,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-60499,2023-12-23,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-60500,2023-12-23,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-60501,2023-12-23,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-60502,2023-12-23,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-60503,2023-12-23,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-60504,2023-12-23,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-60505,2023-12-23,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-60558,2023-12-23,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-60559,2023-12-23,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-60560,2023-12-23,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-60561,2023-12-23,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-60583,2023-12-23,iPhone SE (3rd Gen),Smartphone,Apple Istanbul,Turkey,1,429,429,Free Replaced,December,4,2023,Poor,Budget
OID-60584,2023-12-23,iPhone SE (3rd Gen),Smartphone,Apple Istanbul,Turkey,1,429,429,Free Replaced,December,4,2023,Poor,Budget
OID-60585,2023-12-23,iPhone SE (3rd Gen),Smartphone,Apple Istanbul,Turkey,1,429,429,Free Replaced,December,4,2023,Poor,Budget
OID-60662,2023-12-22,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-60663,2023-12-22,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-60664,2023-12-22,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-60665,2023-12-22,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-60666,2023-12-22,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-60667,2023-12-22,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-60668,2023-12-22,iPhone 11 Pro,Smartphone,Apple Istanbul,Turkey,1,999,999,Free Replaced,December,4,2023,Poor,Budget
OID-60669,2023-12-22,iPhone 11 Pro,Smartphone,Apple Istanbul,Turkey,1,999,999,Free Replaced,December,4,2023,Poor,Budget
OID-60670,2023-12-22,iPhone 11 Pro,Smartphone,Apple Istanbul,Turkey,1,999,999,Free Replaced,December,4,2023,Poor,Budget
OID-60671,2023-12-22,iPhone 11 Pro Max,Smartphone,Apple Istanbul,Turkey,1,1099,1099,Free Replaced,December,4,2023,Poor,Mid Range
OID-60672,2023-12-22,iPhone 11 Pro Max,Smartphone,Apple Istanbul,Turkey,1,1099,1099,Free Replaced,December,4,2023,Poor,Mid Range
OID-60673,2023-12-22,iPhone 11 Pro Max,Smartphone,Apple Istanbul,Turkey,1,1099,1099,Free Replaced,December,4,2023,Poor,Mid Range
OID-60674,2023-12-22,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-60675,2023-12-22,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-60676,2023-12-22,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-60677,2023-12-22,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-60678,2023-12-22,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-60679,2023-12-22,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-60680,2023-12-22,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-60681,2023-12-22,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-60719,2023-12-22,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Warranty Void,December,4,2023,Poor,Budget
OID-60720,2023-12-22,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-60721,2023-12-22,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-60722,2023-12-22,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-60723,2023-12-22,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-60724,2023-12-22,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-60745,2023-12-22,iPhone SE (3rd Gen),Smartphone,Apple Istanbul,Turkey,1,429,429,Free Replaced,December,4,2023,Poor,Budget
OID-60746,2023-12-22,iPhone SE (3rd Gen),Smartphone,Apple Istanbul,Turkey,1,429,429,Free Replaced,December,4,2023,Poor,Budget
OID-60813,2023-12-21,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-60814,2023-12-21,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-60815,2023-12-21,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-60816,2023-12-21,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-60817,2023-12-21,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-60818,2023-12-21,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-60819,2023-12-21,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-60820,2023-12-21,iPhone 11 Pro,Smartphone,Apple Istanbul,Turkey,1,999,999,Free Replaced,December,4,2023,Poor,Budget
OID-60821,2023-12-21,iPhone 11 Pro,Smartphone,Apple Istanbul,Turkey,1,999,999,Free Replaced,December,4,2023,Poor,Budget
OID-60822,2023-12-21,iPhone 11 Pro,Smartphone,Apple Istanbul,Turkey,1,999,999,Free Replaced,December,4,2023,Poor,Budget
OID-60823,2023-12-21,iPhone 11 Pro,Smartphone,Apple Istanbul,Turkey,1,999,999,Free Replaced,December,4,2023,Poor,Budget
OID-60824,2023-12-21,iPhone 11 Pro Max,Smartphone,Apple Istanbul,Turkey,1,1099,1099,Free Replaced,December,4,2023,Poor,Mid Range
OID-60825,2023-12-21,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-60826,2023-12-21,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-60827,2023-12-21,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-60828,2023-12-21,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-60829,2023-12-21,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-60830,2023-12-21,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-60831,2023-12-21,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-60832,2023-12-21,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-60833,2023-12-21,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-60834,2023-12-21,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-60892,2023-12-21,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-60893,2023-12-21,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-60911,2023-12-21,iPhone SE (3rd Gen),Smartphone,Apple Istanbul,Turkey,1,429,429,Free Replaced,December,4,2023,Poor,Budget
OID-60972,2023-12-20,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-60973,2023-12-20,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-60974,2023-12-20,iPhone 11 Pro Max,Smartphone,Apple Istanbul,Turkey,1,1099,1099,Free Replaced,December,4,2023,Poor,Mid Range
OID-60975,2023-12-20,iPhone 11 Pro Max,Smartphone,Apple Istanbul,Turkey,1,1099,1099,Free Replaced,December,4,2023,Poor,Mid Range
OID-60976,2023-12-20,iPhone 11 Pro Max,Smartphone,Apple Istanbul,Turkey,1,1099,1099,Free Replaced,December,4,2023,Poor,Mid Range
OID-60977,2023-12-20,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-60978,2023-12-20,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Warranty Void,December,4,2023,Poor,Budget
OID-60979,2023-12-20,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-60980,2023-12-20,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-60981,2023-12-20,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-60982,2023-12-20,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-60983,2023-12-20,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-61027,2023-12-20,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61028,2023-12-20,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61050,2023-12-20,iPhone SE (3rd Gen),Smartphone,Apple Istanbul,Turkey,1,429,429,Free Replaced,December,4,2023,Poor,Budget
OID-61130,2023-12-19,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-61131,2023-12-19,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-61132,2023-12-19,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-61133,2023-12-19,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61134,2023-12-19,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61135,2023-12-19,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61136,2023-12-19,iPhone 11 Pro,Smartphone,Apple Istanbul,Turkey,1,999,999,Free Replaced,December,4,2023,Poor,Budget
OID-61137,2023-12-19,iPhone 11 Pro Max,Smartphone,Apple Istanbul,Turkey,1,1099,1099,Free Replaced,December,4,2023,Poor,Mid Range
OID-61138,2023-12-19,iPhone 11 Pro Max,Smartphone,Apple Istanbul,Turkey,1,1099,1099,Free Replaced,December,4,2023,Poor,Mid Range
OID-61139,2023-12-19,iPhone 11 Pro Max,Smartphone,Apple Istanbul,Turkey,1,1099,1099,Free Replaced,December,4,2023,Poor,Mid Range
OID-61140,2023-12-19,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-61141,2023-12-19,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-61142,2023-12-19,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-61143,2023-12-19,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-61144,2023-12-19,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-61196,2023-12-19,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61197,2023-12-19,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61198,2023-12-19,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61212,2023-12-19,iPhone SE (3rd Gen),Smartphone,Apple Istanbul,Turkey,1,429,429,Free Replaced,December,4,2023,Poor,Budget
OID-61277,2023-12-18,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-61278,2023-12-18,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-61279,2023-12-18,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-61280,2023-12-18,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-61281,2023-12-18,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61282,2023-12-18,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-61283,2023-12-18,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-61284,2023-12-18,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-61285,2023-12-18,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-61286,2023-12-18,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-61287,2023-12-18,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-61288,2023-12-18,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-61289,2023-12-18,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Warranty Void,December,4,2023,Poor,Budget
OID-61290,2023-12-18,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-61291,2023-12-18,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-61292,2023-12-18,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-61351,2023-12-18,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61352,2023-12-18,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61367,2023-12-18,iPhone SE (3rd Gen),Smartphone,Apple Istanbul,Turkey,1,429,429,Free Replaced,December,4,2023,Poor,Budget
OID-61368,2023-12-18,iPhone SE (3rd Gen),Smartphone,Apple Istanbul,Turkey,1,429,429,Free Replaced,December,4,2023,Poor,Budget
OID-61433,2023-12-17,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-61434,2023-12-17,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-61435,2023-12-17,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61436,2023-12-17,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61437,2023-12-17,iPhone 11 Pro,Smartphone,Apple Istanbul,Turkey,1,999,999,Free Replaced,December,4,2023,Poor,Budget
OID-61438,2023-12-17,iPhone 11 Pro,Smartphone,Apple Istanbul,Turkey,1,999,999,Free Replaced,December,4,2023,Poor,Budget
OID-61439,2023-12-17,iPhone 11 Pro,Smartphone,Apple Istanbul,Turkey,1,999,999,Free Replaced,December,4,2023,Poor,Budget
OID-61440,2023-12-17,iPhone 11 Pro Max,Smartphone,Apple Istanbul,Turkey,1,1099,1099,Free Replaced,December,4,2023,Poor,Mid Range
OID-61441,2023-12-17,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-61442,2023-12-17,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-61443,2023-12-17,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-61444,2023-12-17,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-61445,2023-12-17,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-61564,2023-12-16,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-61565,2023-12-16,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-61566,2023-12-16,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61567,2023-12-16,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61568,2023-12-16,iPhone 11 Pro,Smartphone,Apple Istanbul,Turkey,1,999,999,Free Replaced,December,4,2023,Poor,Budget
OID-61569,2023-12-16,iPhone 11 Pro Max,Smartphone,Apple Istanbul,Turkey,1,1099,1099,Free Replaced,December,4,2023,Poor,Mid Range
OID-61570,2023-12-16,iPhone 11 Pro Max,Smartphone,Apple Istanbul,Turkey,1,1099,1099,Free Replaced,December,4,2023,Poor,Mid Range
OID-61571,2023-12-16,iPhone 11 Pro Max,Smartphone,Apple Istanbul,Turkey,1,1099,1099,Free Replaced,December,4,2023,Poor,Mid Range
OID-61572,2023-12-16,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-61573,2023-12-16,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-61574,2023-12-16,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-61575,2023-12-16,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-61576,2023-12-16,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-61577,2023-12-16,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-61578,2023-12-16,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-61579,2023-12-16,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-61580,2023-12-16,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-61634,2023-12-16,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61635,2023-12-16,iPhone 13 Mini,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61651,2023-12-16,iPhone SE (3rd Gen),Smartphone,Apple Istanbul,Turkey,1,429,429,Free Replaced,December,4,2023,Poor,Budget
OID-61652,2023-12-16,iPhone SE (3rd Gen),Smartphone,Apple Istanbul,Turkey,1,429,429,Free Replaced,December,4,2023,Poor,Budget
OID-61726,2023-12-15,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-61727,2023-12-15,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-61728,2023-12-15,Apple Watch Series 5,Wearable,Apple Istanbul,Turkey,1,399,399,Free Replaced,December,4,2023,Poor,Budget
OID-61729,2023-12-15,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61730,2023-12-15,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61731,2023-12-15,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61732,2023-12-15,iPhone 11,Smartphone,Apple Istanbul,Turkey,1,699,699,Free Replaced,December,4,2023,Poor,Budget
OID-61733,2023-12-15,iPhone 11 Pro,Smartphone,Apple Istanbul,Turkey,1,999,999,Free Replaced,December,4,2023,Poor,Budget
OID-61734,2023-12-15,iPhone 11 Pro,Smartphone,Apple Istanbul,Turkey,1,999,999,Free Replaced,December,4,2023,Poor,Budget
OID-61735,2023-12-15,iPhone 11 Pro,Smartphone,Apple Istanbul,Turkey,1,999,999,Free Replaced,December,4,2023,Poor,Budget
OID-61736,2023-12-15,iPhone 11 Pro Max,Smartphone,Apple Istanbul,Turkey,1,1099,1099,Free Replaced,December,4,2023,Poor,Mid Range
OID-61737,2023-12-15,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-61738,2023-12-15,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-61739,2023-12-15,iPad (7th Gen),Tablet,Apple Istanbul,Turkey,1,329,329,Free Replaced,December,4,2023,Poor,Budget
OID-61740,2023-12-15,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-61741,2023-12-15,iPad Air (4th Gen),Tablet,Apple Istanbul,Turkey,1,599,599,Free Replaced,December,4,2023,Poor,Budget
OID-61742,2023-12-15,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
OID-61743,2023-12-15,Apple One,Subscription Service,Apple Istanbul,Turkey,1,179,179,Free Replaced,December,4,2023,Poor,Budget
